# EnvCell.Position full census - ADR-0009 auditable artifact
# Generated: 2026-05-31T19:54:34.9601991-07:00
# acdat: C:\Users\darin\repos\ac-unreal\pipeline\dat-extract\bin\Release\net8.0-windows\acdat.exe
# DatDir: C:\Turbine\Asheron's Call

================================================================
LANDBLOCK 0x8602  (LbX=134, LbY=2)
----------------------------------------------------------------
  Landblock 0x8602 (LbX=134, LbY=2):
    HasObjects:     True
    Terrain[]:      81 entries (9x9=81 expected)
    Height[]:       81 entries (81 expected)
    LandblockInfo:  present (file 0x8602FFFE in CellDat)
      NumCells:     568   (= indoor EnvCells inside this landblock)
      Buildings:    0
      Objects:      0
      PackMask:     0x00000000

  Per-cell Frame.Origin (landblock-local) and composed world position:
  CellId                Frame.Origin(x,y,z)                   World(x,y,z) InFootprint?
  0x01AE0196   (   50.00,   -70.00,  -18.00)   (    242.00,   33338.00,  -18.00)   OUT
  0x01AE0197   (   50.00,   -80.00,  -18.00)   (    242.00,   33328.00,  -18.00)   OUT
  0x01AE0198   (   50.00,  -120.00,  -18.00)   (    242.00,   33288.00,  -18.00)   OUT
  0x01AE0199   (   50.00,  -130.00,  -18.00)   (    242.00,   33278.00,  -18.00)   OUT
  0x01AE019A   (   50.00,  -140.00,  -18.00)   (    242.00,   33268.00,  -18.00)   OUT
  0x01AE019B   (   60.00,   -60.00,  -18.00)   (    252.00,   33348.00,  -18.00)   OUT
  0x01AE019C   (   60.00,   -70.00,  -18.00)   (    252.00,   33338.00,  -18.00)   OUT
  0x01AE019D   (   60.00,   -80.00,  -18.00)   (    252.00,   33328.00,  -18.00)   OUT
  0x01AE019E   (   60.00,  -120.00,  -18.00)   (    252.00,   33288.00,  -18.00)   OUT
  0x01AE019F   (   60.00,  -130.00,  -18.00)   (    252.00,   33278.00,  -18.00)   OUT
  0x01AE01A0   (   60.00,  -130.00,  -18.00)   (    252.00,   33278.00,  -18.00)   OUT
  0x01AE01A1   (   60.00,  -130.00,  -18.00)   (    252.00,   33278.00,  -18.00)   OUT
  0x01AE01A2   (   60.00,  -140.00,  -18.00)   (    252.00,   33268.00,  -18.00)   OUT
  0x01AE01A3   (   70.00,   -60.00,  -18.00)   (    262.00,   33348.00,  -18.00)   OUT
  0x01AE01A4   (   70.00,   -60.00,  -18.00)   (    262.00,   33348.00,  -18.00)   OUT
  0x01AE01A5   (   70.00,   -60.00,  -18.00)   (    262.00,   33348.00,  -18.00)   OUT
  0x01AE01A6   (   70.00,   -80.00,  -18.00)   (    262.00,   33328.00,  -18.00)   OUT
  0x01AE01A7   (   70.00,   -80.00,  -18.00)   (    262.00,   33328.00,  -18.00)   OUT
  0x01AE01A8   (   70.00,   -80.00,  -18.00)   (    262.00,   33328.00,  -18.00)   OUT
  0x01AE01A9   (   70.00,  -100.00,  -18.00)   (    262.00,   33308.00,  -18.00)   OUT
  0x01AE01AA   (   70.00,  -120.00,  -18.00)   (    262.00,   33288.00,  -18.00)   OUT
  0x01AE01AB   (   70.00,  -130.00,  -18.00)   (    262.00,   33278.00,  -18.00)   OUT
  0x01AE01AC   (   70.00,  -130.00,  -18.00)   (    262.00,   33278.00,  -18.00)   OUT
  0x01AE01AD   (   70.00,  -140.00,  -18.00)   (    262.00,   33268.00,  -18.00)   OUT
  0x01AE01AE   (   80.00,   -80.00,  -18.00)   (    272.00,   33328.00,  -18.00)   OUT
  0x01AE01AF   (   80.00,  -100.00,  -18.00)   (    272.00,   33308.00,  -18.00)   OUT
  0x01AE01B0   (   80.00,  -130.00,  -18.00)   (    272.00,   33278.00,  -18.00)   OUT
  0x01AE01B1   (   90.00,   -40.00,  -18.00)   (    282.00,   33368.00,  -18.00)   OUT
  0x01AE01B2   (   90.00,   -80.00,  -18.00)   (    282.00,   33328.00,  -18.00)   OUT
  0x01AE01B3   (   90.00,   -80.00,  -18.00)   (    282.00,   33328.00,  -18.00)   OUT
  0x01AE01B4   (   90.00,   -80.00,  -18.00)   (    282.00,   33328.00,  -18.00)   OUT
  0x01AE01B5   (   90.00,  -100.00,  -18.00)   (    282.00,   33308.00,  -18.00)   OUT
  0x01AE01B6   (   90.00,  -100.00,  -18.00)   (    282.00,   33308.00,  -18.00)   OUT
  0x01AE01B7   (   90.00,  -100.00,  -18.00)   (    282.00,   33308.00,  -18.00)   OUT
  0x01AE01B8   (   90.00,  -120.00,  -18.00)   (    282.00,   33288.00,  -18.00)   OUT
  0x01AE01B9   (   90.00,  -120.00,  -18.00)   (    282.00,   33288.00,  -18.00)   OUT
  0x01AE01BA   (   90.00,  -120.00,  -18.00)   (    282.00,   33288.00,  -18.00)   OUT
  0x01AE01BB   (   90.00,  -120.00,  -18.00)   (    282.00,   33288.00,  -18.00)   OUT
  0x01AE01BC   (   90.00,  -120.00,  -18.00)   (    282.00,   33288.00,  -18.00)   OUT
  0x01AE01BD   (   90.00,  -130.00,  -18.00)   (    282.00,   33278.00,  -18.00)   OUT
  0x01AE01BE   (   90.00,  -130.00,  -18.00)   (    282.00,   33278.00,  -18.00)   OUT
  0x01AE01BF   (   90.00,  -130.00,  -18.00)   (    282.00,   33278.00,  -18.00)   OUT
  0x01AE01C0   (  100.00,   -80.00,  -18.00)   (    292.00,   33328.00,  -18.00)   OUT
  0x01AE01C1   (  100.00,  -110.00,  -18.00)   (    292.00,   33298.00,  -18.00)   OUT
  0x01AE01C2   (  110.00,   -80.00,  -18.00)   (    302.00,   33328.00,  -18.00)   OUT
  0x01AE01C3   (  110.00,  -100.00,  -18.00)   (    302.00,   33308.00,  -18.00)   OUT
  0x01AE01C4   (  110.00,  -110.00,  -18.00)   (    302.00,   33298.00,  -18.00)   OUT
  0x01AE01C5   (   50.00,  -120.00,  -12.00)   (    242.00,   33288.00,  -12.00)   OUT
  0x01AE01C6   (   50.00,  -130.00,  -12.00)   (    242.00,   33278.00,  -12.00)   OUT
  0x01AE01C7   (   50.00,  -140.00,  -12.00)   (    242.00,   33268.00,  -12.00)   OUT
  0x01AE01C8   (   60.00,  -120.00,  -12.00)   (    252.00,   33288.00,  -12.00)   OUT
  0x01AE01C9   (   60.00,  -130.00,  -12.00)   (    252.00,   33278.00,  -12.00)   OUT
  0x01AE01CA   (   60.00,  -140.00,  -12.00)   (    252.00,   33268.00,  -12.00)   OUT
  0x01AE01CB   (   70.00,   -50.00,  -12.00)   (    262.00,   33358.00,  -12.00)   OUT
  0x01AE01CC   (   70.00,   -50.00,  -12.00)   (    262.00,   33358.00,  -12.00)   OUT
  0x01AE01CD   (   70.00,   -50.00,  -12.00)   (    262.00,   33358.00,  -12.00)   OUT
  0x01AE01CE   (   70.00,   -60.00,  -12.00)   (    262.00,   33348.00,  -12.00)   OUT
  0x01AE01CF   (   70.00,   -60.00,  -12.00)   (    262.00,   33348.00,  -12.00)   OUT
  0x01AE01D0   (   70.00,   -60.00,  -12.00)   (    262.00,   33348.00,  -12.00)   OUT
  0x01AE01D1   (   70.00,   -70.00,  -12.00)   (    262.00,   33338.00,  -12.00)   OUT
  0x01AE01D2   (   70.00,   -70.00,  -12.00)   (    262.00,   33338.00,  -12.00)   OUT
  0x01AE01D3   (   70.00,   -70.00,  -12.00)   (    262.00,   33338.00,  -12.00)   OUT
  0x01AE01D4   (   70.00,   -90.00,  -12.00)   (    262.00,   33318.00,  -12.00)   OUT
  0x01AE01D5   (   70.00,   -90.00,  -12.00)   (    262.00,   33318.00,  -12.00)   OUT
  0x01AE01D6   (   70.00,   -90.00,  -12.00)   (    262.00,   33318.00,  -12.00)   OUT
  0x01AE01D7   (   70.00,  -120.00,  -12.00)   (    262.00,   33288.00,  -12.00)   OUT
  0x01AE01D8   (   70.00,  -130.00,  -12.00)   (    262.00,   33278.00,  -12.00)   OUT
  0x01AE01D9   (   70.00,  -140.00,  -12.00)   (    262.00,   33268.00,  -12.00)   OUT
  0x01AE01DA   (   80.00,   -60.00,  -12.00)   (    272.00,   33348.00,  -12.00)   OUT
  0x01AE01DB   (   80.00,   -60.00,  -12.00)   (    272.00,   33348.00,  -12.00)   OUT
  0x01AE01DC   (   80.00,   -70.00,  -12.00)   (    272.00,   33338.00,  -12.00)   OUT
  0x01AE01DD   (   80.00,   -70.00,  -12.00)   (    272.00,   33338.00,  -12.00)   OUT
  0x01AE01DE   (   80.00,   -70.00,  -12.00)   (    272.00,   33338.00,  -12.00)   OUT
  0x01AE01DF   (   80.00,   -80.00,  -12.00)   (    272.00,   33328.00,  -12.00)   OUT
  0x01AE01E0   (   80.00,   -90.00,  -12.00)   (    272.00,   33318.00,  -12.00)   OUT
  0x01AE01E1   (   80.00,   -90.00,  -12.00)   (    272.00,   33318.00,  -12.00)   OUT
  0x01AE01E2   (   80.00,   -90.00,  -12.00)   (    272.00,   33318.00,  -12.00)   OUT
  0x01AE01E3   (   80.00,  -100.00,  -12.00)   (    272.00,   33308.00,  -12.00)   OUT
  0x01AE01E4   (   80.00,  -100.00,  -12.00)   (    272.00,   33308.00,  -12.00)   OUT
  0x01AE01E5   (   80.00,  -100.00,  -12.00)   (    272.00,   33308.00,  -12.00)   OUT
  0x01AE01E6   (   90.00,   -20.00,  -12.00)   (    282.00,   33388.00,  -12.00)   OUT
  0x01AE01E7   (   90.00,   -20.00,  -12.00)   (    282.00,   33388.00,  -12.00)   OUT
  0x01AE01E8   (   90.00,   -20.00,  -12.00)   (    282.00,   33388.00,  -12.00)   OUT
  0x01AE01E9   (   90.00,   -30.00,  -12.00)   (    282.00,   33378.00,  -12.00)   OUT
  0x01AE01EA   (   90.00,   -50.00,  -12.00)   (    282.00,   33358.00,  -12.00)   OUT
  0x01AE01EB   (   90.00,   -50.00,  -12.00)   (    282.00,   33358.00,  -12.00)   OUT
  0x01AE01EC   (   90.00,   -50.00,  -12.00)   (    282.00,   33358.00,  -12.00)   OUT
  0x01AE01ED   (   90.00,   -50.00,  -12.00)   (    282.00,   33358.00,  -12.00)   OUT
  0x01AE01EE   (   90.00,   -60.00,  -12.00)   (    282.00,   33348.00,  -12.00)   OUT
  0x01AE01EF   (   90.00,   -60.00,  -12.00)   (    282.00,   33348.00,  -12.00)   OUT
  0x01AE01F0   (   90.00,   -60.00,  -12.00)   (    282.00,   33348.00,  -12.00)   OUT
  0x01AE01F1   (   90.00,   -70.00,  -12.00)   (    282.00,   33338.00,  -12.00)   OUT
  0x01AE01F2   (   90.00,   -70.00,  -12.00)   (    282.00,   33338.00,  -12.00)   OUT
  0x01AE01F3   (   90.00,   -70.00,  -12.00)   (    282.00,   33338.00,  -12.00)   OUT
  0x01AE01F4   (   90.00,   -90.00,  -12.00)   (    282.00,   33318.00,  -12.00)   OUT
  0x01AE01F5   (   90.00,   -90.00,  -12.00)   (    282.00,   33318.00,  -12.00)   OUT
  0x01AE01F6   (   90.00,   -90.00,  -12.00)   (    282.00,   33318.00,  -12.00)   OUT
  0x01AE01F7   (   90.00,  -100.00,  -12.00)   (    282.00,   33308.00,  -12.00)   OUT
  0x01AE01F8   (   90.00,  -100.00,  -12.00)   (    282.00,   33308.00,  -12.00)   OUT
  0x01AE01F9   (   90.00,  -110.00,  -12.00)   (    282.00,   33298.00,  -12.00)   OUT
  0x01AE01FA   (  100.00,   -20.00,  -12.00)   (    292.00,   33388.00,  -12.00)   OUT
  0x01AE01FB   (  100.00,   -20.00,  -12.00)   (    292.00,   33388.00,  -12.00)   OUT
  0x01AE01FC   (  100.00,   -20.00,  -12.00)   (    292.00,   33388.00,  -12.00)   OUT
  0x01AE01FD   (  100.00,   -20.00,  -12.00)   (    292.00,   33388.00,  -12.00)   OUT
  0x01AE01FE   (  100.00,   -30.00,  -12.00)   (    292.00,   33378.00,  -12.00)   OUT
  0x01AE01FF   (  100.00,   -30.00,  -12.00)   (    292.00,   33378.00,  -12.00)   OUT
  0x01AE0200   (  100.00,   -30.00,  -12.00)   (    292.00,   33378.00,  -12.00)   OUT
  0x01AE0201   (  100.00,   -40.00,  -12.00)   (    292.00,   33368.00,  -12.00)   OUT
  0x01AE0202   (  100.00,   -50.00,  -12.00)   (    292.00,   33358.00,  -12.00)   OUT
  0x01AE0203   (  100.00,   -50.00,  -12.00)   (    292.00,   33358.00,  -12.00)   OUT
  0x01AE0204   (  100.00,   -50.00,  -12.00)   (    292.00,   33358.00,  -12.00)   OUT
  0x01AE0205   (  110.00,   -20.00,  -12.00)   (    302.00,   33388.00,  -12.00)   OUT
  0x01AE0206   (  110.00,   -30.00,  -12.00)   (    302.00,   33378.00,  -12.00)   OUT
  0x01AE0207   (  110.00,   -30.00,  -12.00)   (    302.00,   33378.00,  -12.00)   OUT
  0x01AE0208   (  110.00,   -30.00,  -12.00)   (    302.00,   33378.00,  -12.00)   OUT
  0x01AE0209   (  110.00,   -30.00,  -12.00)   (    302.00,   33378.00,  -12.00)   OUT
  0x01AE020A   (  110.00,   -30.00,  -12.00)   (    302.00,   33378.00,  -12.00)   OUT
  0x01AE020B   (  110.00,   -40.00,  -12.00)   (    302.00,   33368.00,  -12.00)   OUT
  0x01AE020C   (  110.00,   -40.00,  -12.00)   (    302.00,   33368.00,  -12.00)   OUT
  0x01AE020D   (  110.00,   -40.00,  -12.00)   (    302.00,   33368.00,  -12.00)   OUT
  0x01AE020E   (  110.00,   -50.00,  -12.00)   (    302.00,   33358.00,  -12.00)   OUT
  0x01AE020F   (  110.00,   -50.00,  -12.00)   (    302.00,   33358.00,  -12.00)   OUT
  0x01AE0210   (  110.00,   -50.00,  -12.00)   (    302.00,   33358.00,  -12.00)   OUT
  0x01AE0211   (  110.00,   -50.00,  -12.00)   (    302.00,   33358.00,  -12.00)   OUT
  0x01AE0212   (  110.00,   -50.00,  -12.00)   (    302.00,   33358.00,  -12.00)   OUT
  0x01AE0213   (  110.00,   -60.00,  -12.00)   (    302.00,   33348.00,  -12.00)   OUT
  0x01AE0214   (  110.00,   -60.00,  -12.00)   (    302.00,   33348.00,  -12.00)   OUT
  0x01AE0215   (  110.00,   -60.00,  -12.00)   (    302.00,   33348.00,  -12.00)   OUT
  0x01AE0216   (  110.00,   -90.00,  -12.00)   (    302.00,   33318.00,  -12.00)   OUT
  0x01AE0217   (  110.00,  -100.00,  -12.00)   (    302.00,   33308.00,  -12.00)   OUT
  0x01AE0218   (  120.00,   -20.00,  -12.00)   (    312.00,   33388.00,  -12.00)   OUT
  0x01AE0219   (  120.00,   -30.00,  -12.00)   (    312.00,   33378.00,  -12.00)   OUT
  0x01AE021A   (  120.00,   -30.00,  -12.00)   (    312.00,   33378.00,  -12.00)   OUT
  0x01AE021B   (  120.00,   -30.00,  -12.00)   (    312.00,   33378.00,  -12.00)   OUT
  0x01AE021C   (  120.00,   -40.00,  -12.00)   (    312.00,   33368.00,  -12.00)   OUT
  0x01AE021D   (  120.00,   -40.00,  -12.00)   (    312.00,   33368.00,  -12.00)   OUT
  0x01AE021E   (  120.00,   -40.00,  -12.00)   (    312.00,   33368.00,  -12.00)   OUT
  0x01AE021F   (  120.00,   -40.00,  -12.00)   (    312.00,   33368.00,  -12.00)   OUT
  0x01AE0220   (  120.00,   -40.00,  -12.00)   (    312.00,   33368.00,  -12.00)   OUT
  0x01AE0221   (  120.00,   -50.00,  -12.00)   (    312.00,   33358.00,  -12.00)   OUT
  0x01AE0222   (  120.00,   -50.00,  -12.00)   (    312.00,   33358.00,  -12.00)   OUT
  0x01AE0223   (  120.00,   -50.00,  -12.00)   (    312.00,   33358.00,  -12.00)   OUT
  0x01AE0224   (  120.00,   -90.00,  -12.00)   (    312.00,   33318.00,  -12.00)   OUT
  0x01AE0225   (  120.00,  -100.00,  -12.00)   (    312.00,   33308.00,  -12.00)   OUT
  0x01AE0226   (  120.00,  -100.00,  -12.00)   (    312.00,   33308.00,  -12.00)   OUT
  0x01AE0227   (  130.00,     0.00,  -12.00)   (    322.00,   33408.00,  -12.00)   IN
  0x01AE0228   (  130.00,   -10.00,  -12.00)   (    322.00,   33398.00,  -12.00)   OUT
  0x01AE0229   (  130.00,   -20.00,  -12.00)   (    322.00,   33388.00,  -12.00)   OUT
  0x01AE022A   (  130.00,   -40.00,  -12.00)   (    322.00,   33368.00,  -12.00)   OUT
  0x01AE022B   (  130.00,   -50.00,  -12.00)   (    322.00,   33358.00,  -12.00)   OUT
  0x01AE022C   (  130.00,   -70.00,  -12.00)   (    322.00,   33338.00,  -12.00)   OUT
  0x01AE022D   (  130.00,   -80.00,  -12.00)   (    322.00,   33328.00,  -12.00)   OUT
  0x01AE022E   (  130.00,  -100.00,  -12.00)   (    322.00,   33308.00,  -12.00)   OUT
  0x01AE022F   (  130.00,  -100.00,  -12.00)   (    322.00,   33308.00,  -12.00)   OUT
  0x01AE0230   (  130.00,  -100.00,  -12.00)   (    322.00,   33308.00,  -12.00)   OUT
  0x01AE0231   (  130.00,  -100.00,  -12.00)   (    322.00,   33308.00,  -12.00)   OUT
  0x01AE0232   (  130.00,  -100.00,  -12.00)   (    322.00,   33308.00,  -12.00)   OUT
  0x01AE0233   (  140.00,     0.00,  -12.00)   (    332.00,   33408.00,  -12.00)   IN
  0x01AE0234   (  140.00,     0.00,  -12.00)   (    332.00,   33408.00,  -12.00)   IN
  0x01AE0235   (  140.00,     0.00,  -12.00)   (    332.00,   33408.00,  -12.00)   IN
  0x01AE0236   (  140.00,   -10.00,  -12.00)   (    332.00,   33398.00,  -12.00)   OUT
  0x01AE0237   (  140.00,   -20.00,  -12.00)   (    332.00,   33388.00,  -12.00)   OUT
  0x01AE0238   (  140.00,   -30.00,  -12.00)   (    332.00,   33378.00,  -12.00)   OUT
  0x01AE0239   (  140.00,   -30.00,  -12.00)   (    332.00,   33378.00,  -12.00)   OUT
  0x01AE023A   (  140.00,   -30.00,  -12.00)   (    332.00,   33378.00,  -12.00)   OUT
  0x01AE023B   (  140.00,   -30.00,  -12.00)   (    332.00,   33378.00,  -12.00)   OUT
  0x01AE023C   (  140.00,   -30.00,  -12.00)   (    332.00,   33378.00,  -12.00)   OUT
  0x01AE023D   (  140.00,   -40.00,  -12.00)   (    332.00,   33368.00,  -12.00)   OUT
  0x01AE023E   (  140.00,   -40.00,  -12.00)   (    332.00,   33368.00,  -12.00)   OUT
  0x01AE023F   (  140.00,   -40.00,  -12.00)   (    332.00,   33368.00,  -12.00)   OUT
  0x01AE0240   (  140.00,   -40.00,  -12.00)   (    332.00,   33368.00,  -12.00)   OUT
  0x01AE0241   (  140.00,   -50.00,  -12.00)   (    332.00,   33358.00,  -12.00)   OUT
  0x01AE0242   (  140.00,   -50.00,  -12.00)   (    332.00,   33358.00,  -12.00)   OUT
  0x01AE0243   (  140.00,   -50.00,  -12.00)   (    332.00,   33358.00,  -12.00)   OUT
  0x01AE0244   (  140.00,   -50.00,  -12.00)   (    332.00,   33358.00,  -12.00)   OUT
  0x01AE0245   (  140.00,   -60.00,  -12.00)   (    332.00,   33348.00,  -12.00)   OUT
  0x01AE0246   (  140.00,   -70.00,  -12.00)   (    332.00,   33338.00,  -12.00)   OUT
  0x01AE0247   (  140.00,   -70.00,  -12.00)   (    332.00,   33338.00,  -12.00)   OUT
  0x01AE0248   (  140.00,   -80.00,  -12.00)   (    332.00,   33328.00,  -12.00)   OUT
  0x01AE0249   (  140.00,   -80.00,  -12.00)   (    332.00,   33328.00,  -12.00)   OUT
  0x01AE024A   (  140.00,   -90.00,  -12.00)   (    332.00,   33318.00,  -12.00)   OUT
  0x01AE024B   (  140.00,   -90.00,  -12.00)   (    332.00,   33318.00,  -12.00)   OUT
  0x01AE024C   (  140.00,   -90.00,  -12.00)   (    332.00,   33318.00,  -12.00)   OUT
  0x01AE024D   (  140.00,   -90.00,  -12.00)   (    332.00,   33318.00,  -12.00)   OUT
  0x01AE024E   (  140.00,   -90.00,  -12.00)   (    332.00,   33318.00,  -12.00)   OUT
  0x01AE024F   (  140.00,  -100.00,  -12.00)   (    332.00,   33308.00,  -12.00)   OUT
  0x01AE0250   (  150.00,     0.00,  -12.00)   (    342.00,   33408.00,  -12.00)   IN
  0x01AE0251   (  150.00,   -10.00,  -12.00)   (    342.00,   33398.00,  -12.00)   OUT
  0x01AE0252   (  150.00,   -20.00,  -12.00)   (    342.00,   33388.00,  -12.00)   OUT
  0x01AE0253   (  150.00,   -40.00,  -12.00)   (    342.00,   33368.00,  -12.00)   OUT
  0x01AE0254   (  150.00,   -50.00,  -12.00)   (    342.00,   33358.00,  -12.00)   OUT
  0x01AE0255   (  150.00,   -50.00,  -12.00)   (    342.00,   33358.00,  -12.00)   OUT
  0x01AE0256   (  150.00,   -50.00,  -12.00)   (    342.00,   33358.00,  -12.00)   OUT
  0x01AE0257   (  150.00,   -50.00,  -12.00)   (    342.00,   33358.00,  -12.00)   OUT
  0x01AE0258   (  160.00,   -30.00,  -12.00)   (    352.00,   33378.00,  -12.00)   OUT
  0x01AE0259   (  160.00,   -30.00,  -12.00)   (    352.00,   33378.00,  -12.00)   OUT
  0x01AE025A   (  160.00,   -30.00,  -12.00)   (    352.00,   33378.00,  -12.00)   OUT
  0x01AE025B   (  160.00,   -40.00,  -12.00)   (    352.00,   33368.00,  -12.00)   OUT
  0x01AE025C   (  160.00,   -40.00,  -12.00)   (    352.00,   33368.00,  -12.00)   OUT
  0x01AE025D   (  160.00,   -40.00,  -12.00)   (    352.00,   33368.00,  -12.00)   OUT
  0x01AE025E   (  160.00,   -40.00,  -12.00)   (    352.00,   33368.00,  -12.00)   OUT
  0x01AE025F   (  160.00,   -40.00,  -12.00)   (    352.00,   33368.00,  -12.00)   OUT
  0x01AE0260   (  160.00,   -50.00,  -12.00)   (    352.00,   33358.00,  -12.00)   OUT
  0x01AE0261   (  160.00,   -50.00,  -12.00)   (    352.00,   33358.00,  -12.00)   OUT
  0x01AE0262   (  160.00,   -50.00,  -12.00)   (    352.00,   33358.00,  -12.00)   OUT
  0x01AE0263   (  170.00,   -30.00,  -12.00)   (    362.00,   33378.00,  -12.00)   OUT
  0x01AE0264   (  170.00,   -30.00,  -12.00)   (    362.00,   33378.00,  -12.00)   OUT
  0x01AE0265   (  170.00,   -30.00,  -12.00)   (    362.00,   33378.00,  -12.00)   OUT
  0x01AE0266   (  170.00,   -30.00,  -12.00)   (    362.00,   33378.00,  -12.00)   OUT
  0x01AE0267   (  170.00,   -30.00,  -12.00)   (    362.00,   33378.00,  -12.00)   OUT
  0x01AE0268   (  170.00,   -40.00,  -12.00)   (    362.00,   33368.00,  -12.00)   OUT
  0x01AE0269   (  170.00,   -40.00,  -12.00)   (    362.00,   33368.00,  -12.00)   OUT
  0x01AE026A   (  170.00,   -40.00,  -12.00)   (    362.00,   33368.00,  -12.00)   OUT
  0x01AE026B   (  170.00,   -50.00,  -12.00)   (    362.00,   33358.00,  -12.00)   OUT
  0x01AE026C   (  170.00,   -50.00,  -12.00)   (    362.00,   33358.00,  -12.00)   OUT
  0x01AE026D   (  170.00,   -50.00,  -12.00)   (    362.00,   33358.00,  -12.00)   OUT
  0x01AE026E   (  170.00,   -50.00,  -12.00)   (    362.00,   33358.00,  -12.00)   OUT
  0x01AE026F   (  170.00,   -50.00,  -12.00)   (    362.00,   33358.00,  -12.00)   OUT
  0x01AE0270   (  170.00,   -60.00,  -12.00)   (    362.00,   33348.00,  -12.00)   OUT
  0x01AE0271   (  170.00,   -60.00,  -12.00)   (    362.00,   33348.00,  -12.00)   OUT
  0x01AE0272   (  170.00,   -60.00,  -12.00)   (    362.00,   33348.00,  -12.00)   OUT
  0x01AE0273   (  180.00,   -30.00,  -12.00)   (    372.00,   33378.00,  -12.00)   OUT
  0x01AE0274   (  180.00,   -30.00,  -12.00)   (    372.00,   33378.00,  -12.00)   OUT
  0x01AE0275   (  180.00,   -30.00,  -12.00)   (    372.00,   33378.00,  -12.00)   OUT
  0x01AE0276   (   40.00,   -70.00,   -6.00)   (    232.00,   33338.00,   -6.00)   OUT
  0x01AE0277   (   40.00,   -80.00,   -6.00)   (    232.00,   33328.00,   -6.00)   OUT
  0x01AE0278   (   40.00,   -80.00,   -6.00)   (    232.00,   33328.00,   -6.00)   OUT
  0x01AE0279   (   40.00,   -90.00,   -6.00)   (    232.00,   33318.00,   -6.00)   OUT
  0x01AE027A   (   40.00,  -100.00,   -6.00)   (    232.00,   33308.00,   -6.00)   OUT
  0x01AE027B   (   40.00,  -100.00,   -6.00)   (    232.00,   33308.00,   -6.00)   OUT
  0x01AE027C   (   40.00,  -100.00,   -6.00)   (    232.00,   33308.00,   -6.00)   OUT
  0x01AE027D   (   50.00,   -50.00,   -6.00)   (    242.00,   33358.00,   -6.00)   OUT
  0x01AE027E   (   50.00,   -70.00,   -6.00)   (    242.00,   33338.00,   -6.00)   OUT
  0x01AE027F   (   50.00,   -70.00,   -6.00)   (    242.00,   33338.00,   -6.00)   OUT
  0x01AE0280   (   50.00,   -70.00,   -6.00)   (    242.00,   33338.00,   -6.00)   OUT
  0x01AE0281   (   50.00,   -80.00,   -6.00)   (    242.00,   33328.00,   -6.00)   OUT
  0x01AE0282   (   50.00,   -80.00,   -6.00)   (    242.00,   33328.00,   -6.00)   OUT
  0x01AE0283   (   50.00,   -80.00,   -6.00)   (    242.00,   33328.00,   -6.00)   OUT
  0x01AE0284   (   50.00,   -90.00,   -6.00)   (    242.00,   33318.00,   -6.00)   OUT
  0x01AE0285   (   50.00,   -90.00,   -6.00)   (    242.00,   33318.00,   -6.00)   OUT
  0x01AE0286   (   50.00,   -90.00,   -6.00)   (    242.00,   33318.00,   -6.00)   OUT
  0x01AE0287   (   50.00,  -100.00,   -6.00)   (    242.00,   33308.00,   -6.00)   OUT
  0x01AE0288   (   60.00,   -40.00,   -6.00)   (    252.00,   33368.00,   -6.00)   OUT
  0x01AE0289   (   60.00,   -50.00,   -6.00)   (    252.00,   33358.00,   -6.00)   OUT
  0x01AE028A   (   60.00,   -50.00,   -6.00)   (    252.00,   33358.00,   -6.00)   OUT
